slug,title,author,filename,category,doctype
keep-us-alive-and-vibrant-out-there-an-interview-with-political-prisoner-eric-king,Keep Us Alive and Vibrant Out There An Interview with Political Prisoner Eric King,Unknown,01_Political_Theory_Article_keep-us-alive-and-vibrant-out-there-an-interview-with-political-prisoner-eric-ki.md,01,
kill-the-bill-change-the-system,Kill the Bill Change the System!,Unknown,01_Political_Theory_Article_kill-the-bill-change-the-system.md,01,
kill-the-couple-in-your-head,Kill the Couple in Your Head,Unknown,01_Political_Theory_Article_kill-the-couple-in-your-head.md,01,
know-the-union-steve-ongerth,Know the Union Steve Ongerth,Unknown,01_Political_Theory_Article_know-the-union-steve-ongerth.md,01,
la-teachers-strike-over-the-emptying-out-of-the-citys-classroom,LA Teachers Strike Over the Emptying Out of the City's Classroom,Unknown,01_Political_Theory_Article_la-teachers-strike-over-the-emptying-out-of-the-citys-classroom.md,01,
labor-activists-for-standing-rock,Labor activists for Standing Rock,Unknown,01_Political_Theory_Article_labor-activists-for-standing-rock.md,01,
labor-for-standing-rock-announces-union-camp,Labor For Standing Rock Announces Union Camp,Unknown,01_Political_Theory_Article_labor-for-standing-rock-announces-union-camp.md,01,
labor-in-the-age-of-climate-change-any-just-transition-to-a-green-economy-must-take-place-on-labors,Labor in the Age of Climate Change Any just transition to a green economy must take place on labor’s,Unknown,01_Political_Theory_Article_labor-in-the-age-of-climate-change-any-just-transition-to-a-green-economy-must-t.md,01,
labor-rallies-against-fossil-fuel-at-climate-rally-in-oakland-on-november-21-2015,"Labor Rallies Against Fossil Fuel At Climate Rally In Oakland on November 21,  2015",Unknown,01_Political_Theory_Article_labor-rallies-against-fossil-fuel-at-climate-rally-in-oakland-on-november-21-201.md,01,
labor-under-trump-part-3-death-of-the-labor-movement,Labor under Trump part 3 death of the labor movement,Unknown,01_Political_Theory_Article_labor-under-trump-part-3-death-of-the-labor-movement.md,01,
labor-wars-in-the-us-american-experience-official-site-pbs,Labor Wars in the U.S.   American Experience   Official Site   PBS,Unknown,01_Political_Theory_Article_labor-wars-in-the-us-_-american-experience-_-official-site-_-pbs.md,01,
labour-and-climate-activists-protest-against-anti-union-laws,Labour and Climate Activists Protest Against Anti-union Laws,Unknown,01_Political_Theory_Article_labour-and-climate-activists-protest-against-anti-union-laws.md,01,
laid-off-sierra-club-staffers-we-cant-give-up-on-united-fronts,Laid-off Sierra Club Staffers ‘We Can’t Give Up on United Fronts’,Unknown,01_Political_Theory_Article_laid-off-sierra-club-staffers-we-cant-give-up-on-united-fronts.md,01,
lansing-correctional-prison-uprising-put-down-as-us-inmates-demand-protection-from-coronavirus,Lansing Correctional Prison uprising put down as US inmates demand protection from coronavirus,Unknown,01_Political_Theory_Article_lansing-correctional-prison-uprising-put-down-as-us-inmates-demand-protection-fr.md,01,
law-and-authority,Law and Authority,Unknown,01_Political_Theory_Article_law-and-authority.md,01,
layers-of-injustice-re-examining-lucasville,Layers of Injustice Re-Examining Lucasville,Unknown,01_Political_Theory_Article_layers-of-injustice-re-examining-lucasville.md,01,
lectures-on-the-history-of-political-philosophy,Lectures on the History of Political Philosophy,Unknown,01_Political_Theory_Article_lectures-on-the-history-of-political-philosophy.md,01,
lefebvre-henri-writings-on-cities,Lefebvre Henri Writings on Cities,Unknown,01_Political_Theory_Article_lefebvre_henri_writings_on_cities.md,01,
left-communism-and-its-ideology,Left Communism and Its Ideology,Unknown,01_Political_Theory_Article_left-communism-and-its-ideology.md,01,
left-luggage-afa-on-the-conservative-left,Left Luggage AFA on the conservative left,Unknown,01_Political_Theory_Article_left-luggage-afa-on-the-conservative-left.md,01,
left-wing-communism-an-infantile-disorder-vi-lenin,"Left-Wing Communism, An Infantile Disorder - V.I. Lenin",Unknown,01_Political_Theory_Article_left-wing-communism-an-infantile-disorder-vi-lenin.md,01,
left-wing-communism,left-wing communism,Unknown,01_Political_Theory_Article_left-wing_communism.md,01,
let-nature-play-a-possible-pathway-of-total-liberation-and-earth-restoration,Let Nature Play A Possible Pathway of Total Liberation and Earth Restoration,Unknown,01_Political_Theory_Article_let-nature-play-a-possible-pathway-of-total-liberation-and-earth-restoration.md,01,
lets-build-class-unions,Let’s Build Class Unions,Unknown,01_Political_Theory_Article_lets-build-class-unions.md,01,
lets-find-alternatives-to-striking,Let’s find alternatives to striking,Unknown,01_Political_Theory_Article_lets-find-alternatives-to-striking.md,01,
lets-get-to-work,Let’s Get to Work,Unknown,01_Political_Theory_Article_lets-get-to-work.md,01,
letters-from-iwo-jima-2006,Letters From Iwo Jima 2006,Unknown,01_Political_Theory_Article_letters_from_iwo_jima_2006.md,01,
liberate-not-exterminate,Liberate not Exterminate,Unknown,01_Political_Theory_Article_liberate-not-exterminate.md,01,
libertarian-communism-in-the-twentieth-century-christiaan-cornelissen,Libertarian Communism in the Twentieth Century - Christiaan Cornelissen,Unknown,01_Political_Theory_Article_libertarian-communism-in-the-twentieth-century-christiaan-cornelissen.md,01,
libertarian-municipalism-an-overview-the-anarchist-library,Libertarian Municipalism  An Overview   The Anarchist Library,Unknown,01_Political_Theory_Article_libertarian-municipalism_-an-overview-_-the-anarchist-library.md,01,
lisbon-on-strike-november-14th-in-portugal,Lisbon on strike November 14th in Portugal,Unknown,01_Political_Theory_Article_lisbon-on-strike-november-14th-in-portugal.md,01,
listen-marxist-murray-bookchin,"Listen, Marxist! - Murray Bookchin",Unknown,01_Political_Theory_Article_listen-marxist-murray-bookchin.md,01,
listen-marxist,"Listen, Marxist!",Unknown,01_Political_Theory_Article_listen-marxist.md,01,
liuna-local-passes-message-of-support-for-standing-rock,LIUNA Local passes message of support for Standing Rock,Unknown,01_Political_Theory_Article_liuna-local-passes-message-of-support-for-standing-rock.md,01,
liunas-rank-and-file-is-challenging-union-leadership-on-standing-rockand-beyond,LIUNA’s Rank-and-File is Challenging Union Leadership on Standing Rock—and Beyond,Unknown,01_Political_Theory_Article_liunas-rank-and-file-is-challenging-union-leadership-on-standing-rockand-beyond.md,01,
liverpool-anarchist-13,Liverpool Anarchist #13,Unknown,01_Political_Theory_Article_liverpool-anarchist-13.md,01,
living-my-life-by-emma-goldman-living-my-life-emma-goldman-abridged-edition-october-3-1977-plume-new-american-library-9780452004764-315cc6322fa5febca000737991c36f6b-annas-archive,"living my life by emma goldman - Living My Life -- Emma Goldman -- Abridged edition, October 3, 1977 -- Plume; New American LIbrary -- 9780452004764 -- 315cc6322fa5febca000737991c36f6b -- Anna’s Archive",Unknown,01_Political_Theory_Article_living-my-life-by-emma-goldman-living-my-life-emma-goldman-abridged-edition-octo.md,01,
living-the-dream-in-the-feminist-moment,Living The Dream in the feminist moment,Unknown,01_Political_Theory_Article_living-the-dream-in-the-feminist-moment.md,01,
london-iww-statement-of-solidarity-with-uk-rail-workers,London IWW Statement of Solidarity with UK Rail Workers,Unknown,01_Political_Theory_Article_london-iww-statement-of-solidarity-with-uk-rail-workers.md,01,
london-mass-strike-1889,"London mass strike, 1889",Unknown,01_Political_Theory_Article_london-mass-strike-1889.md,01,
long-hours-sleepless-nights-nonprofit-workers-unionize-in-the-appalachian-coalfields,"Long Hours, Sleepless Nights Nonprofit Workers Unionize in the Appalachian Coalfields",Unknown,01_Political_Theory_Article_long-hours-sleepless-nights-nonprofit-workers-unionize-in-the-appalachian-coalfi.md,01,
long-live-the-revolt,Long Live The Revolt!,Unknown,01_Political_Theory_Article_long-live-the-revolt.md,01,
loss-of-anti-capitalism-1,Loss of Anti-Capitalism (1),Unknown,01_Political_Theory_Article_loss-of-anti-capitalism-1.md,01,
loss-of-anti-capitalism,Loss of Anti-Capitalism,Unknown,01_Political_Theory_Article_loss-of-anti-capitalism.md,01,
love-rage-vol-1-no-5-august-1990,"Love & Rage Vol. 1 No. 5, August 1990",Unknown,01_Political_Theory_Article_love-rage-vol-1-no-5-august-1990.md,01,
love-rage-vol-1-no-6-october-1990,"Love & Rage Vol. 1 No. 6, October 1990",Unknown,01_Political_Theory_Article_love-rage-vol-1-no-6-october-1990.md,01,
love-rage-vol-2-no-3-march-1991,"Love & Rage Vol. 2 No. 3, March 1991",Unknown,01_Political_Theory_Article_love-rage-vol-2-no-3-march-1991.md,01,
m-theory,M Theory,Unknown,01_Political_Theory_Article_m_theory.md,01,
majority-rule,Majority Rule,Unknown,01_Political_Theory_Article_majority-rule.md,01,
make-economic-democracy-popular-again,Make economic democracy popular again!,Unknown,01_Political_Theory_Article_make-economic-democracy-popular-again.md,01,
make-your-own-tea-womens-realm-and-other-recipes-and-patterns,Make Your Own Tea Women's Realm and Other Recipes and Patterns,Unknown,01_Political_Theory_Article_make-your-own-tea-womens-realm-and-other-recipes-and-patterns.md,01,
making-decisions-amongst-assemblies,Making Decisions Amongst Assemblies,Unknown,01_Political_Theory_Article_making-decisions-amongst-assemblies.md,01,
malcolm-archibald-50-years-of-black-cat-press,Malcolm Archibald 50 years of Black Cat Press,Unknown,01_Political_Theory_Article_malcolm-archibald-50-years-of-black-cat-press.md,01,
manus-emil-aka-svensson-emil-bernhard-1889-1935,"Manus, Emil aka Svensson, Emil Bernhard (1889-1935)",Unknown,01_Political_Theory_Article_manus-emil-aka-svensson-emil-bernhard-1889-1935.md,01,
manuscript-preparation-guidelines-1-239,MANUSCRIPT PREPARATION GUIDELINES - 1 239,Unknown,01_Political_Theory_Article_manuscript-preparation-guidelines-1_239.md,01,
march-for-our-lives-wikipedia,March for Our Lives - Wikipedia,Unknown,01_Political_Theory_Article_march-for-our-lives-wikipedia.md,01,
marie-lousie-berneri-on-post-war-imperialism-in-east-asia-jeff-shantz,Marie Lousie Berneri on Post-War Imperialism in East Asia - Jeff Shantz,Unknown,01_Political_Theory_Article_marie-lousie-berneri-on-post-war-imperialism-in-east-asia-jeff-shantz.md,01,
marius-mason-calls-for-an-international-day-of-trans-prisoner-support-on-january-22nd,Marius Mason calls for an International Day of Trans Prisoner Support on January 22nd,Unknown,01_Political_Theory_Article_marius-mason-calls-for-an-international-day-of-trans-prisoner-support-on-january.md,01,
marx-1844-rent-of-land,Marx 1844  Rent of Land,Unknown,01_Political_Theory_Article_marx-1844_-rent-of-land.md,01,
marx-in-detroit,Marx in Detroit,Unknown,01_Political_Theory_Article_marx-in-detroit.md,01,
marx-socialism-and-the-state-zaher-baher,"Marx, Socialism and the State - Zaher Baher",Unknown,01_Political_Theory_Article_marx-socialism-and-the-state-zaher-baher.md,01,
marxism-and-sexuality,Marxism and Sexuality,Unknown,01_Political_Theory_Article_marxism-and-sexuality.md,01,
marxism-freedom-and-the-state-bakunin-michael-text-muse-5f46fb80cab5a4de222759d86376784b-annas-archive,"Marxism, Freedom and the State -- Bakunin Michael  -- Text  Muse -- 5f46fb80cab5a4de222759d86376784b -- Anna’s Archive",Unknown,01_Political_Theory_Article_marxism-freedom-and-the-state-bakunin-michael_-text__muse-5f46fb80cab5a4de222759.md,01,
marxism-freedom-and-the-state,"Marxism, Freedom and the State",Unknown,01_Political_Theory_Article_marxism-freedom-and-the-state.md,01,
marxist-thought-and-the-city-posthumanities-henri-lefebvre-robert-bononno-minneapolis-2016-university-of-minnesota-press-9780816698745-6bd1d48d1cf1480adbe0f8e45b28c231-annas-archive,"Marxist Thought and the City (Posthumanities) -- Henri Lefebvre, Robert Bononno -- Minneapolis, 2016 -- University Of Minnesota Press -- 9780816698745 -- 6bd1d48d1cf1480adbe0f8e45b28c231 -- Anna’s Archive",Unknown,01_Political_Theory_Article_marxist-thought-and-the-city-posthumanities-henri-lefebvre-robert-bononno-minnea.md,01,
mass-sackings-at-deliveroo-what-can-i-do-about-it,Mass Sackings at Deliveroo – What can I do about it,Unknown,01_Political_Theory_Article_mass-sackings-at-deliveroo-what-can-i-do-about-it.md,01,
may-day-and-immigrant-workers,May Day and Immigrant Workers,Unknown,01_Political_Theory_Article_may-day-and-immigrant-workers.md,01,
may-day-in-ft-leavenworth-socialist-iww-anarchist-prisoners-celebrate-1919,"May Day in Ft. Leavenworth Socialist, IWW, & Anarchist Prisoners Celebrate (1919)",Unknown,01_Political_Theory_Article_may-day-in-ft-leavenworth-socialist-iww-anarchist-prisoners-celebrate-1919.md,01,
may-day-talk,May Day Talk,Unknown,01_Political_Theory_Article_may-day-talk.md,01,
may-day,May Day,Unknown,01_Political_Theory_Article_may-day.md,01,
means-and-ends-the-revolutionary-practice-of-anarchism-in-europe-and-the-united-states-zoe-baker,Means And Ends The Revolutionary Practice of Anarchism in Europe and the United States – Zoe Baker,Unknown,01_Political_Theory_Article_means-and-ends-the-revolutionary-practice-of-anarchism-in-europe-and-the-united.md,01,
means-and-ends,Means and Ends,Unknown,01_Political_Theory_Article_means-and-ends.md,01,
memoirs-of-a-revolutionist,Memoirs of a Revolutionist,Unknown,01_Political_Theory_Article_memoirs-of-a-revolutionist.md,01,
mexicanamerican-war-wikipedia,Mexican–American War - Wikipedia,Unknown,01_Political_Theory_Article_mexicanamerican-war-wikipedia.md,01,
mick-renwick-trade-union-activist-wobbly-anarcho-syndicalist-anti-fascist-internationalist-geor,"Mick Renwick trade union activist, Wobbly, anarcho-syndicalist, anti-fascist, internationalist, Geor",Unknown,01_Political_Theory_Article_mick-renwick-trade-union-activist-wobbly-anarcho-syndicalist-anti-fascist-intern.md,01,
microsoft-word-us0406doc-us0406webwcover,Microsoft Word - us0406.doc - us0406webwcover,Unknown,01_Political_Theory_Article_microsoft-word-us0406doc-us0406webwcover.md,01,
middle-class-fuck-off,Middle Class Fuck Off!,Unknown,01_Political_Theory_Article_middle-class-fuck-off.md,01,
migrating-tactics-an-interview-with-ewa-majewska-and-katarzyna-rakowska,Migrating tactics An interview with Ewa Majewska and Katarzyna Rakowska,Unknown,01_Political_Theory_Article_migrating-tactics-an-interview-with-ewa-majewska-and-katarzyna-rakowska.md,01,
militant-anarchism-and-the-reality-in-spain-federica-montseny,Militant anarchism and the reality in Spain - Federica Montseny,Unknown,01_Political_Theory_Article_militant-anarchism-and-the-reality-in-spain-federica-montseny.md,01,
militant-anti-fascism,Militant Anti-Fascism,Unknown,01_Political_Theory_Article_militant-anti-fascism.md,01,
militant-unions-the-backbone-of-movement-socialism,Militant Unions – The Backbone Of “Movement Socialism”,Unknown,01_Political_Theory_Article_militant-unions-the-backbone-of-movement-socialism.md,01,
minneapolis-general-strike-of-1934-wikipedia,Minneapolis general strike of 1934 - Wikipedia,Unknown,01_Political_Theory_Article_minneapolis-general-strike-of-1934-wikipedia.md,01,
minneapolis-now-this-fight-has-two-sides-what-the-riots-mean-for-the-covid-19-era,Minneapolis Now This Fight Has Two Sides - What the Riots Mean for the COVID-19 Era,Unknown,01_Political_Theory_Article_minneapolis-now-this-fight-has-two-sides-what-the-riots-mean-for-the-covid-19-er.md,01,
